scenario,policy,policy_label,seed,episode,overall_context_accuracy
nominal,opportunistic_all,Opportunistic all,19,30,0.8333333333333334
nominal,opportunistic_all,Opportunistic all,19,31,0.8958333333333334
nominal,opportunistic_all,Opportunistic all,19,32,0.8125
nominal,opportunistic_all,Opportunistic all,19,33,0.7291666666666666
nominal,opportunistic_all,Opportunistic all,19,34,0.5208333333333334
nominal,opportunistic_all,Opportunistic all,19,35,0.7916666666666666
nominal,opportunistic_all,Opportunistic all,19,36,0.7916666666666666
nominal,opportunistic_all,Opportunistic all,19,37,0.8958333333333334
nominal,opportunistic_all,Opportunistic all,19,38,0.9583333333333334
nominal,opportunistic_all,Opportunistic all,19,39,0.9166666666666666
nominal,opportunistic_all,Opportunistic all,19,40,0.9166666666666666
nominal,opportunistic_all,Opportunistic all,19,41,0.7708333333333334
nominal,opportunistic_all,Opportunistic all,19,42,0.7916666666666666
nominal,opportunistic_all,Opportunistic all,19,43,0.75
nominal,opportunistic_all,Opportunistic all,19,44,0.6875
nominal,opportunistic_all,Opportunistic all,19,45,0.875
nominal,opportunistic_all,Opportunistic all,19,46,0.6875
nominal,opportunistic_all,Opportunistic all,19,47,0.875
nominal,opportunistic_all,Opportunistic all,19,48,0.75
nominal,opportunistic_all,Opportunistic all,19,49,0.625
nominal,siot_aware,SIoT-aware,7,0,0.16666666666666666
nominal,siot_aware,SIoT-aware,7,1,0.25
nominal,siot_aware,SIoT-aware,7,2,0.375
nominal,siot_aware,SIoT-aware,7,3,0.1875
nominal,siot_aware,SIoT-aware,7,4,0.3541666666666667
nominal,siot_aware,SIoT-aware,7,5,0.3333333333333333
nominal,siot_aware,SIoT-aware,7,6,0.2708333333333333
nominal,siot_aware,SIoT-aware,7,7,0.25
nominal,siot_aware,SIoT-aware,7,8,0.16666666666666666
nominal,siot_aware,SIoT-aware,7,9,0.16666666666666666
nominal,siot_aware,SIoT-aware,7,10,0.2708333333333333
nominal,siot_aware,SIoT-aware,7,11,0.14583333333333334
nominal,siot_aware,SIoT-aware,7,12,0.3125
nominal,siot_aware,SIoT-aware,7,13,0.2916666666666667
nominal,siot_aware,SIoT-aware,7,14,0.25
nominal,siot_aware,SIoT-aware,7,15,0.22916666666666666
nominal,siot_aware,SIoT-aware,7,16,0.16666666666666666
nominal,siot_aware,SIoT-aware,7,17,0.3541666666666667
nominal,siot_aware,SIoT-aware,7,18,0.25
nominal,siot_aware,SIoT-aware,7,19,0.1875
nominal,siot_aware,SIoT-aware,7,20,0.22916666666666666
nominal,siot_aware,SIoT-aware,7,21,0.22916666666666666
nominal,siot_aware,SIoT-aware,7,22,0.14583333333333334
nominal,siot_aware,SIoT-aware,7,23,0.3125
nominal,siot_aware,SIoT-aware,7,24,0.1875
nominal,siot_aware,SIoT-aware,7,25,0.3125
nominal,siot_aware,SIoT-aware,7,26,0.2916666666666667
nominal,siot_aware,SIoT-aware,7,27,0.4166666666666667
nominal,siot_aware,SIoT-aware,7,28,0.2916666666666667
nominal,siot_aware,SIoT-aware,7,29,0.16666666666666666
nominal,siot_aware,SIoT-aware,7,30,0.125
nominal,siot_aware,SIoT-aware,7,31,0.14583333333333334
nominal,siot_aware,SIoT-aware,7,32,0.2916666666666667
nominal,siot_aware,SIoT-aware,7,33,0.1875
nominal,siot_aware,SIoT-aware,7,34,0.2708333333333333
nominal,siot_aware,SIoT-aware,7,35,0.16666666666666666
nominal,siot_aware,SIoT-aware,7,36,0.16666666666666666
nominal,siot_aware,SIoT-aware,7,37,0.2708333333333333
nominal,siot_aware,SIoT-aware,7,38,0.16666666666666666
nominal,siot_aware,SIoT-aware,7,39,0.0625
nominal,siot_aware,SIoT-aware,7,40,0.1875
nominal,siot_aware,SIoT-aware,7,41,0.125
nominal,siot_aware,SIoT-aware,7,42,0.22916666666666666
nominal,siot_aware,SIoT-aware,7,43,0.14583333333333334
nominal,siot_aware,SIoT-aware,7,44,0.2708333333333333
nominal,siot_aware,SIoT-aware,7,45,0.25
nominal,siot_aware,SIoT-aware,7,46,0.2916666666666667
nominal,siot_aware,SIoT-aware,7,47,0.20833333333333334
nominal,siot_aware,SIoT-aware,7,48,0.20833333333333334
nominal,siot_aware,SIoT-aware,7,49,0.16666666666666666
nominal,siot_aware,SIoT-aware,11,0,0.25
nominal,siot_aware,SIoT-aware,11,1,0.1875
nominal,siot_aware,SIoT-aware,11,2,0.22916666666666666
nominal,siot_aware,SIoT-aware,11,3,0.2708333333333333
nominal,siot_aware,SIoT-aware,11,4,0.2708333333333333
nominal,siot_aware,SIoT-aware,11,5,0.10416666666666667
nominal,siot_aware,SIoT-aware,11,6,0.2708333333333333
nominal,siot_aware,SIoT-aware,11,7,0.1875
nominal,siot_aware,SIoT-aware,11,8,0.25
nominal,siot_aware,SIoT-aware,11,9,0.22916666666666666
nominal,siot_aware,SIoT-aware,11,10,0.3541666666666667
nominal,siot_aware,SIoT-aware,11,11,0.25
nominal,siot_aware,SIoT-aware,11,12,0.2708333333333333
nominal,siot_aware,SIoT-aware,11,13,0.4166666666666667
nominal,siot_aware,SIoT-aware,11,14,0.1875
nominal,siot_aware,SIoT-aware,11,15,0.22916666666666666
nominal,siot_aware,SIoT-aware,11,16,0.25
nominal,siot_aware,SIoT-aware,11,17,0.2708333333333333
nominal,siot_aware,SIoT-aware,11,18,0.20833333333333334
nominal,siot_aware,SIoT-aware,11,19,0.1875
nominal,siot_aware,SIoT-aware,11,20,0.22916666666666666
nominal,siot_aware,SIoT-aware,11,21,0.16666666666666666
nominal,siot_aware,SIoT-aware,11,22,0.1875
nominal,siot_aware,SIoT-aware,11,23,0.3333333333333333
nominal,siot_aware,SIoT-aware,11,24,0.22916666666666666
nominal,siot_aware,SIoT-aware,11,25,0.20833333333333334
nominal,siot_aware,SIoT-aware,11,26,0.1875
nominal,siot_aware,SIoT-aware,11,27,0.16666666666666666
nominal,siot_aware,SIoT-aware,11,28,0.22916666666666666
nominal,siot_aware,SIoT-aware,11,29,0.16666666666666666
nominal,siot_aware,SIoT-aware,11,30,0.16666666666666666
nominal,siot_aware,SIoT-aware,11,31,0.16666666666666666
nominal,siot_aware,SIoT-aware,11,32,0.1875
nominal,siot_aware,SIoT-aware,11,33,0.3333333333333333
nominal,siot_aware,SIoT-aware,11,34,0.125
nominal,siot_aware,SIoT-aware,11,35,0.10416666666666667
nominal,siot_aware,SIoT-aware,11,36,0.2708333333333333
nominal,siot_aware,SIoT-aware,11,37,0.25
nominal,siot_aware,SIoT-aware,11,38,0.22916666666666666
nominal,siot_aware,SIoT-aware,11,39,0.3333333333333333
nominal,siot_aware,SIoT-aware,11,40,0.125
nominal,siot_aware,SIoT-aware,11,41,0.2916666666666667
nominal,siot_aware,SIoT-aware,11,42,0.2708333333333333
nominal,siot_aware,SIoT-aware,11,43,0.1875
nominal,siot_aware,SIoT-aware,11,44,0.16666666666666666
nominal,siot_aware,SIoT-aware,11,45,0.3333333333333333
nominal,siot_aware,SIoT-aware,11,46,0.14583333333333334
nominal,siot_aware,SIoT-aware,11,47,0.125
nominal,siot_aware,SIoT-aware,11,48,0.3125
nominal,siot_aware,SIoT-aware,11,49,0.16666666666666666
nominal,siot_aware,SIoT-aware,13,0,0.22916666666666666
nominal,siot_aware,SIoT-aware,13,1,0.10416666666666667
nominal,siot_aware,SIoT-aware,13,2,0.3333333333333333
nominal,siot_aware,SIoT-aware,13,3,0.2916666666666667
nominal,siot_aware,SIoT-aware,13,4,0.22916666666666666
nominal,siot_aware,SIoT-aware,13,5,0.3125
nominal,siot_aware,SIoT-aware,13,6,0.20833333333333334
nominal,siot_aware,SIoT-aware,13,7,0.2916666666666667
nominal,siot_aware,SIoT-aware,13,8,0.1875
nominal,siot_aware,SIoT-aware,13,9,0.14583333333333334
nominal,siot_aware,SIoT-aware,13,10,0.3333333333333333
nominal,siot_aware,SIoT-aware,13,11,0.1875
nominal,siot_aware,SIoT-aware,13,12,0.22916666666666666
nominal,siot_aware,SIoT-aware,13,13,0.10416666666666667
nominal,siot_aware,SIoT-aware,13,14,0.20833333333333334
nominal,siot_aware,SIoT-aware,13,15,0.1875
nominal,siot_aware,SIoT-aware,13,16,0.22916666666666666
nominal,siot_aware,SIoT-aware,13,17,0.125
nominal,siot_aware,SIoT-aware,13,18,0.22916666666666666
nominal,siot_aware,SIoT-aware,13,19,0.125
nominal,siot_aware,SIoT-aware,13,20,0.22916666666666666
nominal,siot_aware,SIoT-aware,13,21,0.25
nominal,siot_aware,SIoT-aware,13,22,0.1875
nominal,siot_aware,SIoT-aware,13,23,0.20833333333333334
nominal,siot_aware,SIoT-aware,13,24,0.22916666666666666
nominal,siot_aware,SIoT-aware,13,25,0.2708333333333333
nominal,siot_aware,SIoT-aware,13,26,0.16666666666666666
nominal,siot_aware,SIoT-aware,13,27,0.16666666666666666
nominal,siot_aware,SIoT-aware,13,28,0.16666666666666666
nominal,siot_aware,SIoT-aware,13,29,0.16666666666666666
nominal,siot_aware,SIoT-aware,13,30,0.20833333333333334
nominal,siot_aware,SIoT-aware,13,31,0.08333333333333333
nominal,siot_aware,SIoT-aware,13,32,0.14583333333333334
nominal,siot_aware,SIoT-aware,13,33,0.10416666666666667
nominal,siot_aware,SIoT-aware,13,34,0.25
nominal,siot_aware,SIoT-aware,13,35,0.375
nominal,siot_aware,SIoT-aware,13,36,0.1875
nominal,siot_aware,SIoT-aware,13,37,0.2916666666666667
nominal,siot_aware,SIoT-aware,13,38,0.14583333333333334
nominal,siot_aware,SIoT-aware,13,39,0.3125
nominal,siot_aware,SIoT-aware,13,40,0.1875
nominal,siot_aware,SIoT-aware,13,41,0.2708333333333333
nominal,siot_aware,SIoT-aware,13,42,0.20833333333333334
nominal,siot_aware,SIoT-aware,13,43,0.22916666666666666
nominal,siot_aware,SIoT-aware,13,44,0.20833333333333334
nominal,siot_aware,SIoT-aware,13,45,0.16666666666666666
nominal,siot_aware,SIoT-aware,13,46,0.3125
nominal,siot_aware,SIoT-aware,13,47,0.25
nominal,siot_aware,SIoT-aware,13,48,0.16666666666666666
nominal,siot_aware,SIoT-aware,13,49,0.2708333333333333
nominal,siot_aware,SIoT-aware,17,0,0.2708333333333333
nominal,siot_aware,SIoT-aware,17,1,0.125
nominal,siot_aware,SIoT-aware,17,2,0.1875
nominal,siot_aware,SIoT-aware,17,3,0.20833333333333334
nominal,siot_aware,SIoT-aware,17,4,0.25
nominal,siot_aware,SIoT-aware,17,5,0.3333333333333333
nominal,siot_aware,SIoT-aware,17,6,0.22916666666666666
nominal,siot_aware,SIoT-aware,17,7,0.1875
nominal,siot_aware,SIoT-aware,17,8,0.125
nominal,siot_aware,SIoT-aware,17,9,0.20833333333333334
nominal,siot_aware,SIoT-aware,17,10,0.16666666666666666
nominal,siot_aware,SIoT-aware,17,11,0.2708333333333333
nominal,siot_aware,SIoT-aware,17,12,0.2708333333333333
nominal,siot_aware,SIoT-aware,17,13,0.16666666666666666
nominal,siot_aware,SIoT-aware,17,14,0.125
nominal,siot_aware,SIoT-aware,17,15,0.16666666666666666
nominal,siot_aware,SIoT-aware,17,16,0.20833333333333334
nominal,siot_aware,SIoT-aware,17,17,0.16666666666666666
nominal,siot_aware,SIoT-aware,17,18,0.20833333333333334
nominal,siot_aware,SIoT-aware,17,19,0.16666666666666666
nominal,siot_aware,SIoT-aware,17,20,0.125
nominal,siot_aware,SIoT-aware,17,21,0.25
nominal,siot_aware,SIoT-aware,17,22,0.16666666666666666
nominal,siot_aware,SIoT-aware,17,23,0.2916666666666667
nominal,siot_aware,SIoT-aware,17,24,0.14583333333333334
nominal,siot_aware,SIoT-aware,17,25,0.1875
nominal,siot_aware,SIoT-aware,17,26,0.2708333333333333
nominal,siot_aware,SIoT-aware,17,27,0.2708333333333333
nominal,siot_aware,SIoT-aware,17,28,0.25
nominal,siot_aware,SIoT-aware,17,29,0.22916666666666666
nominal,siot_aware,SIoT-aware,17,30,0.22916666666666666
nominal,siot_aware,SIoT-aware,17,31,0.25
nominal,siot_aware,SIoT-aware,17,32,0.20833333333333334
nominal,siot_aware,SIoT-aware,17,33,0.2708333333333333
nominal,siot_aware,SIoT-aware,17,34,0.3333333333333333
nominal,siot_aware,SIoT-aware,17,35,0.3125
nominal,siot_aware,SIoT-aware,17,36,0.3125
nominal,siot_aware,SIoT-aware,17,37,0.14583333333333334
nominal,siot_aware,SIoT-aware,17,38,0.1875
nominal,siot_aware,SIoT-aware,17,39,0.1875
nominal,siot_aware,SIoT-aware,17,40,0.25
nominal,siot_aware,SIoT-aware,17,41,0.1875
nominal,siot_aware,SIoT-aware,17,42,0.25
nominal,siot_aware,SIoT-aware,17,43,0.2708333333333333
nominal,siot_aware,SIoT-aware,17,44,0.22916666666666666
nominal,siot_aware,SIoT-aware,17,45,0.25
nominal,siot_aware,SIoT-aware,17,46,0.1875
nominal,siot_aware,SIoT-aware,17,47,0.1875
nominal,siot_aware,SIoT-aware,17,48,0.14583333333333334
nominal,siot_aware,SIoT-aware,17,49,0.25
nominal,siot_aware,SIoT-aware,19,0,0.1875
nominal,siot_aware,SIoT-aware,19,1,0.22916666666666666
nominal,siot_aware,SIoT-aware,19,2,0.14583333333333334
nominal,siot_aware,SIoT-aware,19,3,0.20833333333333334
nominal,siot_aware,SIoT-aware,19,4,0.125
nominal,siot_aware,SIoT-aware,19,5,0.14583333333333334
nominal,siot_aware,SIoT-aware,19,6,0.20833333333333334
nominal,siot_aware,SIoT-aware,19,7,0.20833333333333334
nominal,siot_aware,SIoT-aware,19,8,0.25
nominal,siot_aware,SIoT-aware,19,9,0.25
nominal,siot_aware,SIoT-aware,19,10,0.25
nominal,siot_aware,SIoT-aware,19,11,0.08333333333333333
nominal,siot_aware,SIoT-aware,19,12,0.16666666666666666
nominal,siot_aware,SIoT-aware,19,13,0.16666666666666666
nominal,siot_aware,SIoT-aware,19,14,0.25
nominal,siot_aware,SIoT-aware,19,15,0.3125
nominal,siot_aware,SIoT-aware,19,16,0.08333333333333333
nominal,siot_aware,SIoT-aware,19,17,0.1875
nominal,siot_aware,SIoT-aware,19,18,0.20833333333333334
nominal,siot_aware,SIoT-aware,19,19,0.3125
nominal,siot_aware,SIoT-aware,19,20,0.25
nominal,siot_aware,SIoT-aware,19,21,0.22916666666666666
nominal,siot_aware,SIoT-aware,19,22,0.2708333333333333
nominal,siot_aware,SIoT-aware,19,23,0.25
nominal,siot_aware,SIoT-aware,19,24,0.22916666666666666
nominal,siot_aware,SIoT-aware,19,25,0.2708333333333333
nominal,siot_aware,SIoT-aware,19,26,0.1875
nominal,siot_aware,SIoT-aware,19,27,0.22916666666666666
nominal,siot_aware,SIoT-aware,19,28,0.20833333333333334
nominal,siot_aware,SIoT-aware,19,29,0.10416666666666667
nominal,siot_aware,SIoT-aware,19,30,0.20833333333333334
nominal,siot_aware,SIoT-aware,19,31,0.22916666666666666
nominal,siot_aware,SIoT-aware,19,32,0.1875
nominal,siot_aware,SIoT-aware,19,33,0.16666666666666666
nominal,siot_aware,SIoT-aware,19,34,0.14583333333333334
nominal,siot_aware,SIoT-aware,19,35,0.25
nominal,siot_aware,SIoT-aware,19,36,0.22916666666666666
nominal,siot_aware,SIoT-aware,19,37,0.16666666666666666
nominal,siot_aware,SIoT-aware,19,38,0.3541666666666667
nominal,siot_aware,SIoT-aware,19,39,0.22916666666666666
nominal,siot_aware,SIoT-aware,19,40,0.22916666666666666
nominal,siot_aware,SIoT-aware,19,41,0.2708333333333333
nominal,siot_aware,SIoT-aware,19,42,0.1875
nominal,siot_aware,SIoT-aware,19,43,0.2708333333333333
nominal,siot_aware,SIoT-aware,19,44,0.1875
nominal,siot_aware,SIoT-aware,19,45,0.16666666666666666
nominal,siot_aware,SIoT-aware,19,46,0.16666666666666666
nominal,siot_aware,SIoT-aware,19,47,0.25
nominal,siot_aware,SIoT-aware,19,48,0.16666666666666666
nominal,siot_aware,SIoT-aware,19,49,0.1875
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,0,0.14583333333333334
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,1,0.25
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,2,0.375
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,3,0.1875
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,4,0.3333333333333333
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,5,0.25
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,6,0.2708333333333333
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,7,0.25
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,8,0.16666666666666666
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,9,0.1875
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,10,0.25
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,11,0.14583333333333334
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,12,0.2916666666666667
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,13,0.2916666666666667
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,14,0.25
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,15,0.22916666666666666
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,16,0.16666666666666666
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,17,0.3125
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,18,0.22916666666666666
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,19,0.1875
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,20,0.22916666666666666
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,21,0.1875
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,22,0.14583333333333334
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,23,0.2916666666666667
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,24,0.1875
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,25,0.3125
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,26,0.2708333333333333
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,27,0.2916666666666667
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,28,0.25
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,29,0.16666666666666666
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,30,0.10416666666666667
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,31,0.14583333333333334
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,32,0.2916666666666667
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,33,0.1875
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,34,0.25
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,35,0.125
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,36,0.1875
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,37,0.22916666666666666
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,38,0.16666666666666666
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,39,0.0625
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,40,0.1875
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,41,0.10416666666666667
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,42,0.22916666666666666
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,43,0.10416666666666667
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,44,0.22916666666666666
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,45,0.25
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,46,0.22916666666666666
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,47,0.20833333333333334
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,48,0.1875
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,7,49,0.16666666666666666
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,11,0,0.25
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,11,1,0.1875
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,11,2,0.20833333333333334
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,11,3,0.2708333333333333
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,11,4,0.20833333333333334
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,11,5,0.10416666666666667
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,11,6,0.25
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,11,7,0.1875
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,11,8,0.22916666666666666
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,11,9,0.20833333333333334
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,11,10,0.3541666666666667
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,11,11,0.20833333333333334
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,11,12,0.2708333333333333
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,11,13,0.3958333333333333
nominal,siot_aware_trust_privacy,Privacy-aware SIoT,11,14,0.1875
